viewDate,areaMunKm,areaUcKm,uc,uf,municipio
01/10/2020,0.68,0,,MT,Feliz Natal
01/10/2020,0.06,0,,PA,Novo Progresso
01/10/2020,0.15,0,,PA,Novo Progresso
01/10/2020,2.05,0,,MT,Marcelandia
01/10/2020,0.83,0,,MT,Marcelandia
01/10/2020,0.42,0,,MT,Uniao do Sul
01/10/2020,0.6,0,,MT,Uniao do Sul
01/10/2020,10.13,0,,MT,Feliz Natal
01/10/2020,0.78,0,,MT,Matupa
01/10/2020,1.67,0,,PA,Altamira
01/10/2020,0.18,0,,MT,Uniao do Sul
01/10/2020,0.95,0,,MT,Peixoto de Azevedo
01/10/2020,0.29,0,,PA,Altamira
01/10/2020,0.23,0,,PA,Altamira
01/10/2020,0.45,0,,MT,Marcelandia
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,5.83,0,,MT,Peixoto de Azevedo
01/10/2020,0.15,0,,MT,Uniao do Sul
01/10/2020,0.32,0,,MT,Uniao do Sul
01/10/2020,0.75,0,,MT,Marcelandia
01/10/2020,0.53,0,,MT,Uniao do Sul
01/10/2020,1.35,0,,MT,Uniao do Sul
01/10/2020,0.46,0,,MT,Uniao do Sul
01/10/2020,1.67,0,,MT,Uniao do Sul
01/10/2020,1.1,0,,MT,Uniao do Sul
01/10/2020,0.17,0,,MT,Uniao do Sul
01/10/2020,4.09,0,,MT,Uniao do Sul
01/10/2020,5.88,0,,MT,Uniao do Sul
01/10/2020,0.33,0,,MT,Peixoto de Azevedo
01/10/2020,0.09,0,,MT,Peixoto de Azevedo
01/10/2020,0.59,0,,MT,Uniao do Sul
01/10/2020,0.48,0,,MT,Uniao do Sul
01/10/2020,0.12,0,,MT,Uniao do Sul
01/10/2020,0.19,0,,PA,Altamira
01/10/2020,0.13,0,,PA,Altamira
01/10/2020,2.17,0,,MT,Marcelandia
01/10/2020,0.38,0,,MT,Marcelandia
01/10/2020,0.49,0,,MT,Marcelandia
01/10/2020,1.43,0,,MT,Marcelandia
01/10/2020,0.42,0,,MT,Uniao do Sul
01/10/2020,0.5,0,,MT,Uniao do Sul
01/10/2020,0.38,0,,MT,Peixoto de Azevedo
01/10/2020,2.75,0,,MT,Peixoto de Azevedo
16/08/2020,3.01,0,,MT,Uniao do Sul
01/10/2020,0.12,0,,MT,Marcelandia
01/10/2020,0.45,0,,MT,Marcelandia
01/10/2020,2.32,0,,MT,Marcelandia
01/10/2020,1.04,0,,MT,Marcelandia
01/10/2020,1.59,0,,MT,Marcelandia
01/10/2020,0.17,0,,MT,Peixoto de Azevedo
01/10/2020,1.63,0,,MT,Marcelandia
01/10/2020,0.16,0,,MT,Uniao do Sul
01/10/2020,3.97,0,,MT,Uniao do Sul
01/10/2020,0.07,0,,MT,Marcelandia
01/10/2020,0.1,0,,MT,Marcelandia
01/10/2020,0.13,0,,MT,Marcelandia
01/10/2020,0.31,0,,MT,Matupa
01/10/2020,0.43,0,,MT,Matupa
01/10/2020,0.14,0,,MT,Matupa
01/10/2020,0.26,0,,MT,Matupa
01/10/2020,0.55,0,,MT,Matupa
01/10/2020,0.1,0,,MT,Marcelandia
01/10/2020,1.63,0,,MT,Guaranta do Norte
01/10/2020,0.12,0,,MT,Marcelandia
01/10/2020,1.34,0,,MT,Feliz Natal
01/10/2020,0.37,0,,MT,Marcelandia
01/10/2020,16.34,0,,MT,Marcelandia
01/10/2020,0.81,0,,MT,Paranatinga
01/10/2020,0.11,0,,MT,Guaranta do Norte
01/10/2020,0.09,0,,PA,Novo Progresso
01/10/2020,0.11,0,,PA,Altamira
01/10/2020,0.91,0,,PA,Altamira
01/10/2020,0.11,0,,PA,Altamira
01/10/2020,1.83,0,,PA,Altamira
01/10/2020,0.64,0,,PA,Altamira
01/10/2020,0.29,0,,PA,Altamira
01/10/2020,1.02,0,,PA,Altamira
01/10/2020,0.15,0,,PA,Altamira
01/10/2020,1.27,0,,PA,Altamira
01/10/2020,0.22,0,,PA,Altamira
01/10/2020,0.17,0,,PA,Altamira
01/10/2020,0.95,0,,PA,Altamira
01/10/2020,2.23,0,,PA,Altamira
01/10/2020,0.12,0,,PA,Altamira
01/10/2020,0.79,0,,PA,Altamira
01/10/2020,0.28,0,,PA,Altamira
01/10/2020,0.26,0,,PA,Altamira
01/10/2020,0.7,0,,PA,Altamira
01/10/2020,2.66,0,,PA,Altamira
01/10/2020,0.2,0,,PA,Altamira
01/10/2020,1.11,0,,PA,Altamira
01/10/2020,0.19,0,,PA,Altamira
01/10/2020,0.16,0,,PA,Jacareacanga
01/10/2020,0.1,0,,AM,Barreirinha
01/10/2020,0.08,0,,PA,Jacareacanga
01/10/2020,0,0,,PA,Itaituba
01/10/2020,0,0,,PA,Itaituba
01/10/2020,0,0,,PA,Itaituba
01/10/2020,0.25,0,,PA,Juruti
01/10/2020,0.13,0,,PA,Juruti
01/10/2020,0.24,0,,PA,Juruti
01/10/2020,1.82,0,,AM,Maues
01/10/2020,0.08,0,,PA,Itaituba
01/10/2020,0.09,0,,PA,Itaituba
01/10/2020,0.25,0,,PA,Novo Progresso
01/10/2020,0.34,0,,PA,Novo Progresso
01/10/2020,0.21,0,,PA,Novo Progresso
01/10/2020,0.17,0.17,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
01/10/2020,0.39,0,,PA,Novo Progresso
01/10/2020,0.38,0.38,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
01/10/2020,0.09,0,,PA,Trairao
01/10/2020,0.1,0,,PA,Trairao
01/10/2020,0.33,0,,PA,Trairao
01/10/2020,1.03,0,,PA,Itaituba
01/10/2020,0.36,0,,PA,Itaituba
01/10/2020,0.54,0,,PA,Itaituba
01/10/2020,0.06,0,,PA,Itaituba
01/10/2020,0.36,0,,PA,Itaituba
01/10/2020,0.52,0,,PA,Altamira
01/10/2020,0.12,0,,PA,Altamira
01/10/2020,0.52,0,,PA,Novo Progresso
01/10/2020,0.4,0,,PA,Novo Progresso
01/10/2020,0.13,0,,PA,Novo Progresso
01/10/2020,0.57,0,,PA,Novo Progresso
01/10/2020,0.63,0,,PA,Novo Progresso
01/10/2020,0.62,0,,PA,Novo Progresso
01/10/2020,0.4,0,,PA,Novo Progresso
01/10/2020,0.13,0,,PA,Novo Progresso
01/10/2020,0.47,0,,PA,Novo Progresso
01/10/2020,0.08,0,,PA,Novo Progresso
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.13,0,,PA,Altamira
01/10/2020,0.11,0,,PA,Novo Progresso
01/10/2020,0.06,0,,PA,Novo Progresso
01/10/2020,0.7,0,,PA,Itaituba
01/10/2020,0.07,0,,AM,Barreirinha
01/10/2020,0.08,0,,AM,Parintins
01/10/2020,0.12,0,,AM,Parintins
01/10/2020,0.12,0,,PA,Belterra
01/10/2020,0.1,0,,PA,Trairao
01/10/2020,0.13,0,,PA,Novo Progresso
01/10/2020,0.12,0,,PA,Novo Progresso
01/10/2020,0.11,0,,PA,Altamira
01/10/2020,0.1,0,,PA,Altamira
01/10/2020,0.41,0,,PA,Belterra
01/10/2020,0.47,0,,PA,Trairao
01/10/2020,0.09,0,,PA,Trairao
01/10/2020,0.09,0,,PA,Trairao
01/10/2020,0.06,0,,PA,Trairao
01/10/2020,0.22,0,,PA,Novo Progresso
01/10/2020,0.11,0,,PA,Placas
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.02,0,,PA,Novo Progresso
01/10/2020,0.07,0,,PA,Novo Progresso
01/10/2020,0.1,0,,PA,Novo Progresso
01/10/2020,0.17,0,,PA,Novo Progresso
01/10/2020,0.17,0,,PA,Ruropolis
01/10/2020,0.25,0,,PA,Placas
01/10/2020,0.1,0,,PA,Novo Progresso
01/10/2020,0.15,0,,PA,Ruropolis
01/10/2020,0.07,0,,PA,Novo Progresso
01/10/2020,0.18,0,,PA,Ruropolis
01/10/2020,0.28,0,,PA,Altamira
01/10/2020,0.07,0,,AM,Nhamunda
01/10/2020,0.13,0,,PA,Itaituba
22/08/2020,0.81,0,,PA,Ruropolis
01/10/2020,0.12,0,,PA,Ruropolis
01/10/2020,0.33,0,,PA,Aveiro
01/10/2020,0.38,0,,PA,Novo Progresso
01/10/2020,0.17,0,,PA,Altamira
01/10/2020,0.25,0,,PA,Altamira
01/10/2020,0.46,0,,PA,Altamira
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.77,0,,PA,Altamira
01/10/2020,0.09,0,,PA,Altamira
01/10/2020,0.06,0,,PA,Novo Progresso
01/10/2020,0,0,,PA,Altamira
01/10/2020,0.12,0,,PA,Novo Progresso
01/10/2020,0.09,0,,PA,Placas
01/10/2020,0.09,0,,PA,Placas
01/10/2020,0.17,0,,PA,Placas
01/10/2020,0.09,0,,PA,Aveiro
01/10/2020,0.08,0,,PA,Faro
01/10/2020,0.1,0,,PA,Faro
01/10/2020,0.43,0,,PA,Altamira
01/10/2020,0.04,0,,PA,Altamira
01/10/2020,1.37,0,,PA,Novo Progresso
01/10/2020,0.89,0,,PA,Altamira
01/10/2020,0.09,0,,PA,Novo Progresso
01/10/2020,0.29,0,,PA,Novo Progresso
01/10/2020,0.14,0,,PA,Novo Progresso
01/10/2020,0.08,0,,PA,Aveiro
01/10/2020,0.07,0,,PA,Aveiro
01/10/2020,0.1,0,,PA,Aveiro
01/10/2020,0.27,0,,PA,Placas
01/10/2020,0.31,0,,PA,Altamira
01/10/2020,10.81,0,,PA,Santarem
01/10/2020,0.18,0,,PA,Placas
01/10/2020,0.01,0,,PA,Altamira
01/10/2020,0.28,0,,PA,Novo Progresso
01/10/2020,5.7,0,,PA,Santarem
01/10/2020,0.17,0,,PA,Placas
01/10/2020,0.06,0,,PA,Placas
01/10/2020,0.24,0,,PA,Altamira
01/10/2020,0.6,0,,PA,Altamira
01/10/2020,0.02,0,,PA,Novo Progresso
01/10/2020,0.2,0,,PA,Novo Progresso
01/10/2020,0.19,0,,PA,Altamira
01/10/2020,0.17,0,,PA,Altamira
01/10/2020,1.22,0,,PA,Altamira
01/10/2020,0.22,0,,PA,Altamira
01/10/2020,0.26,0,,PA,Altamira
01/10/2020,0.83,0,,PA,Altamira
01/10/2020,0.43,0,,PA,Altamira
01/10/2020,0.19,0,,PA,Altamira
01/10/2020,0.07,0,,PA,obidos
01/10/2020,0.07,0,,PA,Placas
01/10/2020,0.27,0,,PA,Novo Progresso
01/10/2020,1,0,,PA,Novo Progresso
01/10/2020,0.54,0,,PA,Altamira
01/10/2020,0.08,0,,PA,Altamira
01/10/2020,0.07,0,,PA,Placas
01/10/2020,0.19,0,,PA,Placas
01/10/2020,0.08,0,,PA,Placas
01/10/2020,0.07,0,,PA,Santarem
01/10/2020,0.13,0,,PA,Santarem
01/10/2020,0.07,0,,PA,Santarem
01/10/2020,0.19,0,,PA,Altamira
01/10/2020,0.12,0,,PA,Monte Alegre
01/10/2020,0.06,0,,PA,Alenquer
01/10/2020,0.1,0,,PA,Placas
01/10/2020,0.16,0,,PA,Placas
01/10/2020,0.07,0,,PA,Placas
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.12,0,,PA,Altamira
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.4,0,,PA,Altamira
01/10/2020,0.09,0,,PA,Altamira
01/10/2020,0.27,0,,PA,Altamira
01/10/2020,0.24,0,,PA,Altamira
01/10/2020,0.11,0,,PA,Altamira
01/10/2020,0.19,0,,PA,Altamira
01/10/2020,0.41,0,,PA,Altamira
01/10/2020,1.4,0,,PA,Altamira
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.74,0,,PA,Altamira
01/10/2020,0.07,0,,PA,Altamira
01/10/2020,0.07,0,,PA,Uruara
01/10/2020,0.15,0,,PA,Altamira
01/10/2020,0,0,,PA,Novo Progresso
01/10/2020,0.39,0,,PA,Altamira
01/10/2020,1.15,0,,PA,Altamira
01/10/2020,0.1,0,,PA,Uruara
01/10/2020,0.28,0,,PA,Uruara
01/10/2020,0.61,0,,PA,Altamira
01/10/2020,0.4,0,,PA,Altamira
01/10/2020,0.13,0,,PA,Placas
01/10/2020,0.22,0,,PA,Uruara
01/10/2020,0.58,0,,PA,Santarem
01/10/2020,0.06,0,,PA,Placas
01/10/2020,0.08,0,,PA,Placas
01/10/2020,0.06,0,,PA,Placas
01/10/2020,0.08,0,,PA,Placas
01/10/2020,0.18,0,,PA,Placas
01/10/2020,0.19,0,,PA,Placas
01/10/2020,0.09,0,,PA,Ruropolis
01/10/2020,0.07,0,,PA,Santarem
01/10/2020,0.16,0,,PA,Prainha
01/10/2020,0.15,0,,PA,Prainha
01/10/2020,0.08,0,,PA,Ruropolis
01/10/2020,0.07,0,,PA,Santarem
01/10/2020,0.11,0,,PA,Santarem
01/10/2020,0.1,0,,PA,Santarem
01/10/2020,0.06,0,,PA,Monte Alegre
01/10/2020,0.09,0,,PA,Curua
01/10/2020,0.2,0,,PA,Uruara
01/10/2020,0.19,0,,PA,Placas
01/10/2020,0.08,0,,PA,Uruara
01/10/2020,0.13,0,,PA,Monte Alegre
01/10/2020,0.13,0,,PA,Monte Alegre
01/10/2020,0.07,0,,PA,Monte Alegre
01/10/2020,0.06,0,,PA,Monte Alegre
01/10/2020,0.74,0,,RO,Alto Alegre dos Parecis
01/10/2020,0.14,0,,RO,Alto Alegre dos Parecis
01/10/2020,0.08,0,,RO,Chupinguaia
01/10/2020,0.53,0,,RO,Chupinguaia
01/10/2020,0.32,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,0.27,0,,MT,Porto Esperidiao
01/10/2020,0.07,0,,MT,Porto Esperidiao
01/10/2020,0.17,0,,MT,Porto Esperidiao
01/10/2020,0.22,0,,RO,Corumbiara
01/10/2020,2.19,0,,RO,Corumbiara
01/10/2020,0.1,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,3.51,0,,MT,Comodoro
01/10/2020,0.09,0,,RO,Chupinguaia
01/10/2020,1.22,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,0.07,0,,MT,Pontes E Lacerda
01/10/2020,0.34,0,,MT,Comodoro
01/10/2020,0.06,0,,RO,Corumbiara
01/10/2020,0.07,0,,RO,Corumbiara
01/10/2020,13.12,0,,MT,Nova Lacerda
01/10/2020,5.58,0,,MT,Nova Lacerda
01/10/2020,0.1,0,,RO,Corumbiara
01/10/2020,0.93,0,,MT,Nova Lacerda
01/10/2020,1.54,0,,MT,Nova Lacerda
01/10/2020,0.72,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,0.06,0,,MT,Comodoro
01/10/2020,0.1,0,,MT,Comodoro
01/10/2020,3.96,0,,MT,Pontes E Lacerda
01/10/2020,0.39,0,,MT,Pontes E Lacerda
01/10/2020,1.08,0,,MT,Pontes E Lacerda
01/10/2020,0.21,0,,MT,Comodoro
01/10/2020,0.83,0,,MT,Pontes E Lacerda
01/10/2020,0.46,0,,MT,Comodoro
01/10/2020,0.3,0,,RO,Chupinguaia
01/10/2020,0.08,0,,RO,Chupinguaia
01/10/2020,1.32,0,,RO,Chupinguaia
01/10/2020,0.52,0,,RO,Chupinguaia
01/10/2020,0.59,0,,MT,Pontes E Lacerda
01/10/2020,1.18,0,,MT,Pontes E Lacerda
01/10/2020,0.11,0,,MT,Pontes E Lacerda
01/10/2020,0.59,0,,MT,Pontes E Lacerda
01/10/2020,1.33,0,,MT,Comodoro
01/10/2020,1.01,0,,MT,Comodoro
01/10/2020,5.46,0,,RO,Chupinguaia
01/10/2020,1.66,0,,RO,Chupinguaia
01/10/2020,1.25,0,,RO,Chupinguaia
01/10/2020,0.13,0,,MT,Comodoro
01/10/2020,0.34,0,,MT,Pontes E Lacerda
01/10/2020,2.62,0,,RO,Chupinguaia
01/10/2020,2.37,0,,RO,Chupinguaia
01/10/2020,0.4,0,,RO,Vilhena
01/10/2020,0.07,0,,RO,Colorado do Oeste
01/10/2020,0.32,0,,MT,Comodoro
01/10/2020,0.27,0,,RO,Vilhena
01/10/2020,0.59,0,,MT,Comodoro
01/10/2020,0.07,0,,RO,Vilhena
01/10/2020,0.17,0,,MT,Comodoro
01/10/2020,3.75,0,,MT,Caceres
01/10/2020,2.14,0,,MT,Caceres
01/10/2020,0.74,0,,MT,Comodoro
01/10/2020,0.28,0,,MT,Caceres
01/10/2020,0.28,0,,MT,Comodoro
01/10/2020,1.21,0,,MT,Nova Maringa
01/10/2020,2.18,0,,MT,Nova Maringa
01/10/2020,0.06,0,,MT,Santo Antonio do Leverger
01/10/2020,24.28,0,,MT,Santo Antonio do Leverger
01/10/2020,5.02,0,,MT,Santo Antonio do Leverger
01/10/2020,2.03,0,,MT,Santo Antonio do Leverger
01/10/2020,0.14,0,,MT,Santo Antonio do Leverger
01/10/2020,0.11,0,,MT,Santo Antonio do Leverger
01/10/2020,2.1,0,,MT,Santo Antonio do Leverger
01/10/2020,0.13,0,,RO,Vilhena
01/10/2020,1.73,0,,MT,Sao Jose do Rio Claro
01/10/2020,2.1,0,,MT,Pocone
01/10/2020,4.34,0,,MT,Pocone
01/10/2020,1.26,0,,MT,Sao Jose do Rio Claro
01/10/2020,0.5,0,,RO,Vilhena
01/10/2020,0.22,0,,RO,Vilhena
01/10/2020,0.11,0,,RO,Vilhena
01/10/2020,9.35,0,,MT,Barao de Melgaço
01/10/2020,5.68,0,,MT,Barao de Melgaço
01/10/2020,2.12,0,,MT,Barao de Melgaço
01/10/2020,2.52,0,,MT,Barao de Melgaço
01/10/2020,21.5,0,,MT,Barao de Melgaço
01/10/2020,0.2,0,,MT,Barao de Melgaço
01/10/2020,7.89,0,,MT,Barao de Melgaço
01/10/2020,0.29,0,,MT,Barao de Melgaço
01/10/2020,0.11,0,,MT,Barao de Melgaço
01/10/2020,0.32,0,,RO,Pimenta Bueno
01/10/2020,3.51,0,,MT,Santo Antonio do Leverger
01/10/2020,0.58,0,,MT,Santo Antonio do Leverger
01/10/2020,0.41,0,,MT,Santo Antonio do Leverger
01/10/2020,0.31,0,,MT,Barao de Melgaço
01/10/2020,0.97,0,,MT,Santo Antonio do Leverger
01/10/2020,24.01,0,,MT,Comodoro
01/10/2020,0.1,0,,MT,Comodoro
01/10/2020,2.71,0,,MT,Santo Antonio do Leverger
01/10/2020,0.21,0,,MT,Santo Antonio do Leverger
01/10/2020,1.18,0,,MT,Santo Antonio do Leverger
01/10/2020,3.48,0,,MT,Santo Antonio do Leverger
01/10/2020,0.21,0,,MT,Santo Antonio do Leverger
01/10/2020,0.94,0,,MT,Santo Antonio do Leverger
01/10/2020,1.14,0,,MT,Santo Antonio do Leverger
01/10/2020,0.63,0,,MT,Santo Antonio do Leverger
21/07/2020,2.23,0,,MT,Nova Ubirata
21/07/2020,0.14,0,,MT,Nova Ubirata
01/10/2020,12.02,0,,MT,Comodoro
01/10/2020,2.17,0,,MT,Comodoro
01/10/2020,0.42,0,,MT,Comodoro
01/10/2020,1.89,0,,MT,Comodoro
01/10/2020,0.39,0,,MT,Comodoro
01/10/2020,0.61,0,,MT,Comodoro
01/10/2020,0.57,0,,MT,Nova Ubirata
01/10/2020,0.51,0,,MT,Nova Ubirata
01/10/2020,0.38,0,,MT,Nova Ubirata
01/10/2020,6.43,0,,MT,Comodoro
01/10/2020,13.3,0,,MT,Comodoro
01/10/2020,0.09,0,,MT,Feliz Natal
01/10/2020,0.11,0,,MT,Feliz Natal
01/10/2020,0.07,0,,MT,Feliz Natal
01/10/2020,0.07,0,,PA,Oriximina
01/10/2020,0.12,0,,PA,Oriximina
01/10/2020,0.07,0,,PA,Alenquer
01/10/2020,0.07,0,,PA,Alenquer
01/10/2020,0.07,0,,PA,Alenquer
01/10/2020,0.12,0,,PA,Santarem
01/10/2020,0.1,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,1.01,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,1.61,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,1.02,0,,MT,Vila Bela da Santissima Trindade
01/10/2020,2.71,0,,MT,Itiquira
01/10/2020,0,0,,MT,Santo Antonio do Leverger
02/10/2020,0.1,0,,AC,Porto Walter
02/10/2020,0.09,0,,AC,Rodrigues Alves
02/10/2020,0.06,0,,AC,Mancio Lima
02/10/2020,0.07,0,,AC,Marechal Thaumaturgo
02/10/2020,0.07,0,,AC,Marechal Thaumaturgo
02/10/2020,0.1,0,,AC,Mancio Lima
02/10/2020,0.12,0,,AC,Mancio Lima
02/10/2020,0.09,0,,AM,Guajara
02/10/2020,0.08,0,,AM,Guajara
02/10/2020,0.07,0,,AM,Guajara
02/10/2020,0.07,0,,AC,Jordao
02/10/2020,0.09,0,,AC,Tarauaca
02/10/2020,0.07,0,,AC,Tarauaca
02/10/2020,0.08,0,,AM,Guajara
02/10/2020,0.18,0,,AC,Tarauaca
02/10/2020,0.07,0,,AC,Tarauaca
02/10/2020,0.06,0,,AC,Feijo
02/10/2020,0.06,0,,AC,Feijo
02/10/2020,0.09,0,,AC,Tarauaca
02/10/2020,0.07,0,,AC,Feijo
02/10/2020,0.09,0,,AC,Feijo
02/10/2020,0.1,0,,AC,Tarauaca
02/10/2020,0.08,0,,AC,Feijo
02/10/2020,0.15,0,,AC,Tarauaca
02/10/2020,0.09,0,,AM,Ipixuna
02/10/2020,0.11,0,,AC,Tarauaca
02/10/2020,0.07,0,,AC,Tarauaca
02/10/2020,0.09,0,,AC,Tarauaca
02/10/2020,0.21,0,,AC,Tarauaca
02/10/2020,0.11,0,,AC,Tarauaca
02/10/2020,0.12,0,,AC,Tarauaca
02/10/2020,0.1,0,,AC,Feijo
02/10/2020,0.11,0,,AC,Tarauaca
02/10/2020,0.31,0,,AC,Feijo
02/10/2020,0.07,0,,AC,Feijo
02/10/2020,0.08,0,,AC,Feijo
02/10/2020,0.08,0,,AC,Manoel Urbano
02/10/2020,0.08,0,,AC,Feijo
02/10/2020,0.11,0,,AM,Ipixuna
02/10/2020,0.08,0,,AC,Feijo
02/10/2020,2.73,0,,AC,Feijo
02/10/2020,2.04,0,,AC,Manoel Urbano
02/10/2020,0.01,0,,AC,Feijo
02/10/2020,1.89,0,,AC,Manoel Urbano
02/10/2020,0.07,0,,AM,Ipixuna
02/10/2020,0.11,0,,AC,Feijo
02/10/2020,0.38,0,,AC,Feijo
02/10/2020,0.12,0,,AC,Feijo
02/10/2020,0.08,0,,AC,Feijo
02/10/2020,0.18,0,,AC,Feijo
02/10/2020,0.1,0,,AC,Feijo
02/10/2020,0.07,0,,AC,Feijo
02/10/2020,0.08,0,,AC,Feijo
02/10/2020,0.1,0,,AC,Feijo
02/10/2020,0.12,0,,AM,Envira
02/10/2020,0.07,0,,AM,Envira
02/10/2020,0.07,0,,AM,Envira
02/10/2020,0.07,0,,AC,Mancio Lima
02/10/2020,0.07,0,,AC,Tarauaca
02/10/2020,2.55,0,,PA,Sao Felix do Xingu
02/10/2020,0.97,0,,PA,Sao Felix do Xingu
02/10/2020,0.5,0,,PA,Sao Felix do Xingu
02/10/2020,0.08,0,,PA,Sao Felix do Xingu
02/10/2020,0.29,0,,PA,Sao Felix do Xingu
02/10/2020,0.22,0,,PA,Sao Felix do Xingu
02/10/2020,0.09,0,,PA,Sao Felix do Xingu
02/10/2020,0.18,0,,PA,Sao Felix do Xingu
02/10/2020,0.07,0,,PA,Sao Felix do Xingu
02/10/2020,0.15,0,,PA,Sao Felix do Xingu
02/10/2020,0.24,0,,PA,Sao Felix do Xingu
02/10/2020,0.71,0,,PA,Sao Felix do Xingu
02/10/2020,0.43,0,,PA,Sao Felix do Xingu
02/10/2020,0.38,0,,PA,Sao Felix do Xingu
02/10/2020,0.15,0,,PA,Sao Felix do Xingu
02/10/2020,0.1,0,,PA,Sao Felix do Xingu
02/10/2020,0.13,0,,PA,Sao Felix do Xingu
02/10/2020,0.15,0,,PA,Sao Felix do Xingu
02/10/2020,0.07,0,,PA,Sao Felix do Xingu
02/10/2020,0.09,0,,PA,Itupiranga
02/10/2020,0.11,0,,PA,Itupiranga
02/10/2020,0.17,0,,PA,Maraba
02/10/2020,0.08,0,,PA,Maraba
02/10/2020,0.27,0,,PA,Rio Maria
02/10/2020,0.16,0,,PA,Itupiranga
02/10/2020,0.08,0,,PA,Sao Felix do Xingu
02/10/2020,0.13,0,,PA,Sao Felix do Xingu
02/10/2020,0.09,0,,PA,Sao Felix do Xingu
02/10/2020,0.1,0,,PA,Sao Felix do Xingu
02/10/2020,0.09,0,,PA,Pacaja
02/10/2020,0.07,0,,PA,Pacaja
02/10/2020,0.39,0,,PA,Sao Felix do Xingu
02/10/2020,0.15,0,,AC,Tarauaca
02/10/2020,0.13,0,,PA,Sao Felix do Xingu
02/10/2020,0.29,0,,PA,Sao Felix do Xingu
02/10/2020,0.1,0,,PA,Moju
02/10/2020,0.08,0,,PA,Sao Felix do Xingu
02/10/2020,0.11,0,,PA,Sao Felix do Xingu
02/10/2020,0.11,0,,PA,Sao Felix do Xingu
02/10/2020,0.12,0,,PA,Pacaja
02/10/2020,0.08,0,,PA,Pacaja
02/10/2020,0.07,0,,PA,Pacaja
02/10/2020,0.2,0,,PA,Pacaja
02/10/2020,0.39,0,,PA,Rio Maria
02/10/2020,0.31,0,,TO,Araguaina
02/10/2020,0.1,0,,PA,Rio Maria
02/10/2020,0.19,0,,TO,Araguatins
02/10/2020,0.18,0,,TO,Araguatins
02/10/2020,0.12,0,,TO,Esperantina
02/10/2020,0.14,0,,PA,Tailandia
02/10/2020,2.77,0,,MA,Açailandia
02/10/2020,0.07,0,,MA,Açailandia
02/10/2020,1.93,0,,MA,Itinga do Maranhao
02/10/2020,0.91,0,,PA,Tailandia
02/10/2020,0.02,0,,PA,Tome-Açu
02/10/2020,0.69,0,,MA,Açailandia
02/10/2020,0.09,0,,MA,Açailandia
02/10/2020,0.87,0,,PA,Rondon do Para
02/10/2020,0.09,0,,PA,Acara
02/10/2020,0.79,0,,PA,Dom Eliseu
02/10/2020,0.22,0,,PA,Ulianopolis
02/10/2020,0.53,0,,PA,Ulianopolis
02/10/2020,1.94,0,,PA,Ulianopolis
02/10/2020,0.36,0,,PA,Dom Eliseu
02/10/2020,0.11,0,,PA,Capitao Poço
02/10/2020,0.13,0,,PA,Ipixuna do Para
02/10/2020,1.03,0,,PA,Dom Eliseu
02/10/2020,1.88,0,,PA,Dom Eliseu
02/10/2020,1.38,0,,PA,Ipixuna do Para
02/10/2020,0.25,0,,PA,Nova Esperança do Piria
02/10/2020,0.18,0,,PA,Garrafao do Norte
02/10/2020,0.07,0,,PA,Irituia
02/10/2020,0.7,0,,PA,Dom Eliseu
02/10/2020,0.4,0,,PA,Dom Eliseu
02/10/2020,2.71,0,,PA,Dom Eliseu
02/10/2020,1.48,0,,MA,Amarante do Maranhao
02/10/2020,0.29,0,,MA,Bom Jardim
02/10/2020,0.16,0,,PA,Rondon do Para
02/10/2020,0.18,0,,PA,Dom Eliseu
02/10/2020,1.76,0,,MA,Amarante do Maranhao
02/10/2020,0.31,0,,MA,Amarante do Maranhao
02/10/2020,0.14,0,,MA,Amarante do Maranhao
02/10/2020,0.81,0,,MA,Amarante do Maranhao
02/10/2020,0.69,0,,MA,Amarante do Maranhao
02/10/2020,0.3,0,,MA,Amarante do Maranhao
02/10/2020,0.32,0,,PA,Rondon do Para
02/10/2020,0.8,0,,PA,Dom Eliseu
02/10/2020,0.18,0,,MA,Bom Jardim
02/10/2020,0.07,0,,PA,Anapu
02/10/2020,0.58,0,,PA,Pacaja
02/10/2020,0.08,0,,MA,Buriticupu
02/10/2020,0.09,0,,MA,Buriticupu
02/10/2020,0.17,0,,MA,Buriticupu
02/10/2020,0.06,0,,MA,Buriticupu
02/10/2020,0.11,0,,PA,Dom Eliseu
02/10/2020,0.29,0,,MA,Amarante do Maranhao
02/10/2020,0.66,0,,MA,Amarante do Maranhao
02/10/2020,0.47,0,,PA,Dom Eliseu
